BALIKI M,1180.17103,1239.118315,-5059.905582,16
APKARIAN A,1322.82897,1355.881685,-5687.094418,16
KLEMM K,1364.82897,1584.881685,-5510.958676,14
SCHUSTER P,-795.351422,-2612.513153,36.109765,14
EIGEN M,-716.021065,-2830.949901,-207.019461,14
MARCOTTE E,-5410.113955,31.536623,2952.049291,18
EISENBERG D,-5351.078806,130.430614,2851.467411,18
XENARIOS I,-5290.227967,56.950128,2814.399921,18
YEATES T,-5253.078806,96.430614,2901.641727,16
LEVANON E,1041.540301,-148.823233,-330.543255,14
EISENBERG E,1168.617165,-527.320872,-276.57584,14
FRIES P,5057.398961,-176.401527,2450.155038,15
ENGEL A,5014.289944,176.126197,2461.726429,19
SINGER W,5004.289944,228.126197,2384.552113,16
MOLL C,5039.289944,78.126197,2561.173939,16
FRIED I,5026.866198,71.235751,2662.034614,16
OJEMANN G,4998.866198,13.235751,2614.672065,16
RENYI A,3002.866198,-557.764249,318.278591,14
ERDOS P,3202.996172,-929.807641,-32.192998,14
RODGERS G,-1012.003828,-343.807641,3559.846648,18
ERGUN G,-1276.960133,69.954066,3836.366679,14
ERIKSEN K,700.564769,-404.654284,981.234504,16
SIMONSEN I,777.529972,-373.956459,1148.304018,16
MASLOV S,649.529972,-395.956459,1157.912355,16
KOUTSOUPIAS E,1876.397316,-2226.472021,822.184505,15
FABRIKANT A,2038.795787,-2099.823217,716.325858,15
PAPADIMITRIOU C,1993.743597,-2124.281706,709.817767,15
FALOUTSOS P,2275.961104,4150.608558,1874.236012,15
FALOUTSOS M,1874.040457,4076.438369,2023.051103,15
FALOUTSOS C,1872.040457,4110.438369,2070.051103,15
SUNSHINE M,-329.959543,-1598.561631,-177.352309,14
FARARO T,-407.640241,-1651.450031,-466.74244,14
FARKAS I,-263.640241,938.549969,3441.528541,20
DERENYI I,188.662505,974.243248,3812.454089,20
FAUST K,-1766.904086,3572.089618,2020.54038,16
WILLERT K,-1711.62604,3327.050374,1706.809635,16
ROWLEE D,-1844.404766,3829.414581,1868.85644,16
SKVORETZ J,-1791.404766,3883.414581,1843.85644,16
FELL D,-850.618534,-1904.606274,-4246.775435,16
VANESSEN D,449.238833,-314.538771,-517.271804,14
FELLEMAN D,534.799696,-60.695643,-838.364089,14
SOLISPERALES G,1356.920829,66.214603,-454.638961,14
FEMAT R,1157.934059,105.756533,-856.083196,14
GARNETT G,-791.295724,2160.836633,-441.915391,14
FERGUSON N,-910.678127,2214.55861,94.727125,14
FERRERICANCHO R,-120.429294,-8.618643,218.342521,16
JANSSEN C,101.756517,308.500073,109.694148,15
KOHLER R,-251.91589,34.937186,129.8649,15
MATTHEYSES R,-159.501278,1791.821693,-152.34342,14
FIDUCCIA C,-437.429336,1672.80136,320.124364,14
STRAUGHN B,-3767.932032,-1217.923293,-88.113878,15
FILATRELLA G,-4031.643693,-1193.208079,-505.141336,15
BARBARA P,-3980.643693,-1180.208079,-533.532419,15
KAHKONEN S,1373.910241,322.635793,779.476689,14
FINGELKURTS A,1627.087511,169.41197,1138.403526,14
FINK K,826.087511,1474.41197,-1154.436531,16
JOHNSON G,636.775106,1596.086624,-1737.553803,16
CARROLL T,632.775106,1664.086624,-1651.945465,16
LAWRENCE S,-438.224894,-607.913376,-1233.715851,18
FLAKE G,-552.966683,-673.688799,-934.759603,17
GILES C,-613.239774,-606.126825,-970.442498,17
COETZEE F,-587.411953,-619.118176,-1115.490756,16
SCHONMANN R,1947.761301,-192.335711,-509.467965,14
FONTES L,1628.859602,59.731298,-679.72389,14
SPATA A,-2788.796206,797.570485,3732.483738,16
FORTUNATO S,-978.765823,430.098916,1730.686801,16
KESSELMAN C,-3556.728234,1097.502672,2328.41197,14
FOSTER I,-3194.617998,1250.107876,2033.41098,16
HILL C,246.498719,-2271.514256,-1012.534718,14
FOX J,-46.168181,-2155.385897,-1100.954789,14
STRAUSS D,-756.168181,584.614103,-1531.944108,14
FRANK O,-777.740118,315.494855,-1510.300794,14
FRITH C,2824.259882,-3848.505145,-1557.073011,16
LIDDLE P,3092.009704,-3769.984775,-1377.368771,16
FRACKOWIAK R,3112.009704,-3713.984775,-1433.003964,16
FRONCZAK A,950.486161,135.60702,589.553801,16
FRONCZAK P,883.754021,107.609324,525.747023,15
JEDYNAK M,1019.037079,122.035205,483.336704,16
SIENKIEWICZ J,845.50839,470.327659,828.923909,16
YAMADA T,-1661.472385,25.422455,-1525.816068,14
FUJISAKA H,-1569.630171,-157.710375,-1789.020222,14
HU C,299.022309,-1977.342158,-150.496677,14
GADE P,-282.009032,-2018.153445,-13.55504,14
LUBASHEVSKY I,867.990968,-1192.153445,688.836142,15
GAFIYCHUK V,982.520897,-1175.493599,893.630229,15
STOSYK A,1023.785215,-1175.379663,928.87338,15
MARSDEN P,522.520897,114.506401,-34.76122,14
GALASKIEWICZ J,533.70747,308.827729,-198.55258,14
LERMAN K,-1686.591184,2273.800429,-250.125404,14
GALSTYAN A,-1747.751956,1961.121584,-88.743526,14
HANGGI P,-4090.751956,-2110.878416,2469.040501,16
GAMMAITONI L,-3895.989208,-1871.284852,2370.255198,16
JUNG P,-3925.989208,-1929.284852,2420.241893,16
MARCHESONI F,-3895.421393,-1910.565954,2329.744291,16
HU B,-2930.989208,2647.715148,-4767.074636,16
GAO Z,-2886.267795,2672.735234,-5121.039339,15
HU G,-2982.267795,2593.735234,-5231.554232,22
JOHNSON D,1061.732205,261.735234,-83.645762,14
GAREY M,1314.198838,-27.509778,30.700961,14
GLEI D,2963.432425,2686.802878,2429.757342,15
GARFINKEL I,2494.552723,2694.174074,2682.217076,15
MCLANAHAN S,2512.552723,2658.174074,2725.217076,15
GARLASCHELLI D,-1446.447277,911.174074,1073.781712,18
CASTRI M,-1336.153804,894.03339,1019.511865,16
LOFFREDO M,-1152.846196,1248.96661,751.650702,14
GASTNER M,-36.153804,-387.96661,378.337549,14
BIENFANG J,-691.195203,-261.888184,-3169.333968,14
GAUTHIER D,-515.892187,167.083053,-3410.981182,16
GIRVAN M,182.420205,226.139413,173.107426,15
PEREZPENA R,847.707382,361.542723,-662.271263,14
GLANZ J,712.111367,428.391551,-657.235087,14
GLEISS P,-703.888633,-1932.608449,-4320.446544,16
STADLER P,-1014.263881,-2354.325846,-4483.768083,16
GOH K,-336.263881,-285.325846,3190.656234,19
GHIM C,148.471123,-288.476237,3407.293324,16
KAHNG B,77.094526,-73.353635,3427.229019,24
KIM D,-405.475133,-119.158087,3087.265689,19
LEE D,61.471123,-306.476237,3416.669178,16
OH E,135.094526,-110.353635,3272.111587,18
NICHOLS D,373.394484,329.181342,-1889.773948,16
GOLDBERG D,233.582976,601.395273,-2060.571582,16
OKI B,286.149017,520.016504,-1945.700182,16
TERRY D,2.863843,130.204454,-2016.443872,16
GONZE D,5307.028288,89.208671,-2032.018434,17
GOLDBETER A,5324.738421,135.699288,-2183.441598,20
HOUART G,5483.652983,106.016999,-2087.48819,16
LELOUP J,5437.652983,63.016999,-2004.48819,16
DUPONT G,5419.738421,169.699288,-2034.872446,16
ROUGHGARDEN J,2223.261579,-599.699288,170.697797,14
GOLDWASSER L,2235.916366,-958.243924,376.229307,14
HANSEL D,67.43344,-669.465083,-193.62052,15
GOLOMB D,69.201978,-927.78161,273.264323,15
RINZEL J,110.020002,-949.471985,311.062935,14
VANLOAN C,627.329496,-18.491754,-750.498101,14
GOLUB G,888.883202,-0.529386,-1232.784583,14
FLORIA L,-313.125175,718.251345,-522.965351,15
GONZALES M,45.072983,-1263.931705,801.399449,15
SOUSA A,-138.388067,-1456.748568,1129.980343,17
HALLY J,5144.553441,133.166836,-1962.404087,15
SIMMEN M,4305.652983,-473.983001,55.3069,15
GOODHILL A,4611.583525,-320.03138,151.69248,15
WILLSHAW D,4564.086262,-263.970681,359.805528,15
HALL D,1617.688385,-2493.439499,1950.183838,16
GOODMAN M,1518.096746,-2609.393272,1898.449548,16
AVERY L,1523.768885,-2647.254744,1835.224442,16
LOCKERY S,1577.768885,-2660.254744,1894.859635,16
GORMAN S,-254.231115,356.745256,3944.078385,14
TANGMUNARUNKIT H,2794.182121,-4174.881872,4835.446636,14
GRAY C,5429.011409,179.640819,2091.644161,16
KONIG P,5089.289944,228.126197,2354.173939,16
GREGOIRE G,1208.710056,2726.873803,-1332.388355,14
KUJALA J,1472.858747,4158.391751,-1927.517138,17
GROSS J,1132.762228,4000.371525,-2218.192282,17
HAMALAINEN M,1250.376609,4298.340567,-2327.923629,20
TIMMERMANN L,1148.762228,4149.371525,-2251.528402,17
SCHNITZLER A,1050.376609,3916.340567,-2073.799728,23
SALMELIN R,1258.762228,4071.371525,-2274.178427,17
ION P,489.623391,401.659433,-741.495621,14
GUARDIOLA X,-665.151486,-228.864594,190.536593,16
LLAS M,-832.514812,-346.038594,63.428364,16
PEREZ C,-845.482992,-294.986225,-7.644822,16
BOTTANI S,-296.945056,-3775.883145,4171.167051,16
GUELZIM N,136.359996,-3846.734693,4333.752292,16
BOURGINE P,124.055412,-3916.664912,4337.921863,16
KEPES F,86.368301,-3933.462652,4391.628584,16
GIRALT F,-361.944588,-531.664912,358.299113,16
MOSSA S,-727.730347,-431.091575,639.159447,17
TURTSCHI A,-730.027153,-558.032592,545.689273,16
GUPTA S,4256.77651,912.799262,-71.578251,15
HALL G,-289.342913,36.718467,-3486.959938,15
BAHAR S,-484.889271,-37.870402,-3618.007306,15
HARI R,1592.110729,4382.129598,-2632.153303,16
ILMONIEMI R,1351.762228,4403.371525,-2459.800619,16
KNUUTILA J,1913.623391,4224.659433,-2174.650467,16
LOUNASMAA O,1895.623391,4205.659433,-2274.318192,16
JONES J,2528.237772,-1011.371525,1754.62319,14
HANDCOCK M,2513.512301,-1203.108087,1648.805258,16
SOMPOLINSKY H,483.512301,-1002.108087,1.805701,16
HOPFIELD J,2652.180488,-969.164377,4941.376853,16
HARWELL L,2579.903052,-772.917466,4905.035524,16
LEIBLER S,2594.903052,-705.917466,4862.659548,16
MURRAY A,2634.321641,-718.894116,4929.049043,16
HEAGY J,676.903052,1802.082534,-1145.736448,15
KRAUSE U,1360.224894,1391.913376,381.758934,14
HEGSELMANN R,1268.297497,1507.750762,-114.34533,14
XU H,1925.297497,-1179.249238,610.567965,15
HE M,1983.108383,-1555.195166,692.60121,15
SUN Q,1927.742598,-1561.853599,773.264599,15
HERRMANN C,-761.642746,136.291819,703.6617,15
PROVERO P,-804.421378,-44.48645,588.17543,15
HONG D,-450.421378,-815.48645,935.17543,15
ROUX S,215.346694,-959.125549,804.807034,14
HILGETAG C,1119.147781,521.889651,-5617.327779,22
ONEILL M,823.993741,566.895253,-5587.723128,19
SCANNELL J,591.244756,273.768782,-5936.436567,20
GRANT A,779.244756,311.768782,-5788.6956,14
KAISER M,1042.519082,730.205438,-5542.036423,18
HANSON J,-688.222943,1410.015347,-689.564502,14
HILLIER B,-947.172542,1407.906712,-700.739308,14
HUXLEY A,-2172.172542,285.906712,-1894.039449,14
HODGKIN A,-2314.871197,511.781512,-1642.598167,14
HOFF P,2108.128803,-898.218488,1604.01017,15
RAFTERY A,2565.512301,-1227.108087,1687.791525,15
LEINHARDT S,635.512301,-1719.108087,-214.98961,14
HOLLAND P,527.846624,-1739.64553,-411.847572,14
HOLME P,167.817961,-251.149244,1661.027936,24
EDLING C,-335.832654,-23.229328,1024.640134,17
LILJEROS F,-480.152617,-281.916247,1266.753948,17
GHOSHAL G,-84.811403,-13.117206,1309.598705,16
HUSS M,-115.589258,310.48618,2295.531547,15
KIM B,178.986184,266.384107,2051.529348,21
YOON C,207.422756,397.593369,2281.029061,16
HAN S,184.281186,371.132341,2271.911629,16
TRUSINA A,471.281186,113.132341,1668.085946,19
MINNHAGEN P,234.115847,-370.799193,1803.14121,19
HARKANY T,-3870.884153,2110.200807,-168.047839,16
HOLMGREN C,-4016.889935,2544.134659,-490.024626,16
SVENNENFORS B,-4194.507872,2594.72039,-346.928082,16
ZILBERTER Y,-4168.029286,2442.029024,-485.703749,16
HOLTER N,-2112.923981,-138.76214,100.810701,17
MITRA M,-2016.738258,-235.938496,423.729195,17
CIEPLAK M,-2010.256948,-208.75893,359.523225,17
FEDROFF N,-2110.738258,-141.938496,445.39016,17
HONG H,-160.738258,57.061504,2485.783578,18
CHOI M,398.864044,10.688697,2217.011895,19
PARK H,16.685428,-302.350943,2163.966682,16
RUPPIN E,-72.879384,-1159.050807,139.208425,14
HORN N,-440.345551,-1298.595551,351.998086,14
HUFNAGEL L,-2121.345551,-2940.595551,4914.382878,15
BROCKMANN D,-1995.629686,-2640.265675,4604.717026,15
YANG J,-2852.629686,2614.734325,-5081.665786,16
LIU W,-2852.267795,2512.735234,-5168.716097,15
BEANEY S,1172.820007,-2864.085605,-1783.176727,15
HUXHAM M,1188.08573,-2930.316188,-2074.167489,15
RAFFAELLI D,1240.08573,-2951.316188,-2088.859749,15
LOPEZRUIZ R,167.08573,1240.683812,-771.873482,16
IAMNITCHI A,-3623.186895,1213.569965,2044.756678,15
RIPEANU M,-3245.501281,1219.485744,2048.378277,15
IGOSHIN O,5527.959789,362.430442,-2442.438865,16
KAISER D,5250.652983,208.016999,-2278.085419,16
OSTER G,5199.652983,149.016999,-2262.098724,16
IHMELS J,2417.652983,-5091.983001,1981.523102,16
FRIEDLANDER G,2519.51363,-5092.935237,1936.055856,16
BERGMANN S,2528.51363,-5002.935237,1912.055856,16
OFERSARIG Y,2269.097536,-4505.66852,2161.995438,16
CHIBA T,4885.097536,-1836.66852,3058.373246,17
ITO T,4980.504208,-2070.096416,3148.866362,17
OZAWA R,4990.495792,-2185.903584,2644.133638,17
YOSHIDA M,4929.504208,-2186.096416,3122.866362,17
HATTORI M,5106.495792,-2140.903584,2592.133638,17
SAKAKI Y,4941.495792,-2073.903584,2603.147554,17
ITZKOVITZ S,1446.504208,-5382.096416,2510.433257,20
MILO R,1685.30021,-5519.50485,2114.55765,21
KASHTAN N,1670.649279,-5620.43357,2094.200038,20
ZIV G,1759.30021,-5530.50485,1945.921664,16
MONOD J,1852.30021,-122.50485,-501.915113,14
JACOB F,1731.494314,304.721212,-507.187363,14
TRAJTENBERG M,2178.494314,943.721212,494.824921,14
JAFFE A,1958.675353,928.040977,762.516032,14
MURTY M,-1275.324647,4028.040977,409.901011,15
JAIN A,-1184.111684,3993.91466,242.869809,15
FLYNN P,-1215.912806,4082.420066,243.921742,15
KRISHNA S,-254.039981,2513.470721,649.780205,14
JAIN S,-367.088876,2742.908046,979.222543,14
AMRITKAR R,443.911124,-2703.091954,-814.996055,15
JALAN S,553.078124,-3011.091356,-975.064386,14
LONDEI A,407.078124,-1663.091356,634.729666,16
JANKOWSKI S,563.163361,-1618.727726,539.435434,16
MAZUR C,388.21761,-1285.114135,732.856971,16
LOZOWSKI A,367.373335,-1422.964162,764.836982,16
YU H,-5306.591481,-1375.387882,-1189.499773,20
JANSEN R,-5110.8226,-1657.211656,-1380.633023,20
GREENBAUM D,-5246.751386,-1839.054547,-723.060879,20
KLUGER Y,-5056.751386,-1894.054547,-803.059658,20
KROGAN N,-5029.751386,-1747.054547,-956.047146,20
CHUNG S,-5198.248614,-1667.945453,-1631.940342,20
EMILI A,-5021.709625,-1902.949906,-1618.376659,20
SNYDER M,-5216.749908,-1570.262812,-1468.866534,20
GREENBLATT J,-5223.19065,-1840.443142,-890.090542,20
GERSTEIN M,-5369.751386,-1902.054547,-875.059658,20
LUCZAK T,-1309.250092,957.262812,-2055.873639,15
JANSON S,-1552.858993,951.228911,-2475.930734,15
RUCINSKI A,-1509.019351,931.204781,-2439.73568,15
MASON S,-412.858993,822.228911,3002.677542,16
TOMBOR B,-72.59055,636.574763,3167.419646,18
BLUMEN A,3108.9479,-3059.464456,1018.899339,15
JESPERSEN S,3555.474915,-3071.7862,1055.530509,15
SOKOLOV I,3671.474915,-3125.7862,1069.561149,19
SANO M,2647.474915,4101.2138,-397.872628,16
JIA L,2639.61206,4305.309642,-230.214358,16
LAI P,2634.009249,4390.248048,-298.088052,16
CHAN C,2611.61206,4314.309642,-305.90346,16
CLARAMUNT C,655.61206,3026.309642,705.313672,14
JIANG B,294.060338,3017.090123,915.738516,14
LOZADACASSOU M,2760.943328,-544.475277,-1297.800923,15
JIANG Y,3106.613871,-657.6361,-1686.244163,15
VINET A,3092.891745,-575.389431,-1690.656708,15
JIN E,464.613871,-32.6361,140.06141,15
BASCOMPTE J,405.716039,3985.337934,-260.461349,15
JORDANO P,433.386823,3944.249667,-84.416373,15
OLESEN J,412.867031,3874.818395,-86.767787,15
JOY M,1964.189257,3536.261188,711.457205,14
JOUVE B,271.660363,-485.499812,-5776.524384,19
ROSENTIEHL P,113.563301,-569.556089,-5462.418633,15
IMBERT M,88.398014,-575.09247,-5510.707142,15
JUNG S,124.398014,-347.09247,3329.899548,15
KIM S,288.5497,-139.586406,3191.209074,15
PARK Y,126.239252,229.31466,3211.001847,15
KALAPALA V,68.915881,-252.409998,339.672391,15
SANWALANI V,521.910546,-87.139896,451.226136,15
WOLF Y,-4857.910546,1970.139896,-2414.428391,16
KAREV G,-4658.687923,2257.335972,-2250.941928,16
RZHETSKY A,-4571.687923,2333.335972,-2263.550449,17
BEREZOVSKAYA F,-4668.687923,2284.335972,-2342.928256,16
KOONIN E,-4694.687923,2372.335972,-2322.928256,16
RILEY M,4273.312077,2558.335972,3353.421109,16
KARP P,4442.224682,2083.513778,3252.420101,16
PALEY S,4442.224682,2080.513778,3113.057064,16
PELLEGRINITOOLE A,4468.224682,2145.513778,3179.070736,16
KRUMMENACKER M,4472.224682,2020.513778,3184.057064,16
SELMAN B,-3515.775318,373.513778,-15.726736,15
KAUTZ H,-3264.727513,610.713214,144.767989,15
SHAH M,-3273.727513,644.713214,99.072651,15
WHITE S,2619.272487,1012.713214,165.681177,14
KEPHART J,2165.09029,1059.506533,-166.536055,14
GANESH A,-2099.90971,-1111.493467,-2184.226556,15
KERMARREC A,-1577.695082,-1043.526036,-2024.545893,15
MASSOULIE L,-1620.491405,-1083.673859,-2024.376014,15
CHUNG J,504.083398,-1.923248,1946.689303,17
KIM J,-344.884153,-445.799193,3592.0333,17
KINNEY R,-1229.364169,343.99568,3317.856226,16
MARTINEZ A,-4005.164848,3170.136462,-3811.313126,16
KINOUCHI O,-4075.651735,3002.520861,-4150.998759,16
LIMA G,-3707.348265,3138.479139,-3778.014913,16
LOURENC G,-4086.651735,2933.520861,-4081.998759,16
RISAUGUSMAN S,-3715.348265,3038.479139,-3768.014913,16
GELATT C,507.348265,-2382.479139,2672.797872,15
KIRKPATRICK S,848.922831,-2532.233347,2929.495961,16
VECCHI M,813.922831,-2532.233347,2987.104481,15
ZHAI Y,3060.922831,-71.233347,1945.493336,15
KISS I,2808.380188,96.833179,2113.539595,15
HUDSON J,2804.380188,94.833179,2056.550459,15
GRENFELL B,2471.380188,533.833179,757.147047,14
KLECZKOWSKI A,2792.555831,333.051635,532.082069,14
KUMAR S,-31.444169,-1151.948365,-1290.754769,16
BOLEN J,1733.202647,-1774.49817,-214.7214,15
KLEVECZ R,1669.55703,-1372.133518,-702.032396,15
DURAN O,1668.55703,-1430.133518,-690.044939,15
POTTERAT J,-3364.44297,4494.866482,-1297.744692,24
KLOVDAHL A,-3523.424825,4310.42197,-955.957854,17
WOODHOUSE D,-3285.575175,3832.57803,-1244.608857,20
MUTH J,-3369.722539,3941.846722,-1220.835887,20
MUTH S,-3340.277461,4591.153278,-1124.075551,26
DARROW W,-3568.277461,4415.153278,-942.370015,17
KLYACHKO V,-2931.424825,-676.57803,-2921.522491,14
PARLITZ U,-424.027556,953.57465,-1019.565658,14
KOCAREV L,-424.903478,1253.220424,-964.975577,14
LAURENT G,-1199.903478,3486.220424,-4210.969169,14
NORRIS D,3814.540576,-2054.063502,540.973353,15
KOCH M,4059.219548,-1841.561075,402.388843,15
HUNDGEORGIADIS M,4073.752446,-1804.150004,291.01205,15
PATURI R,1025.752446,-507.150004,-634.285969,14
ERMENTROUT B,4427.978824,-1406.359159,-684.567695,16
MILGRAM S,925.478628,-1391.110509,-331.200691,15
KORTE C,1000.597902,-1811.786825,1.436153,14
KOTTER R,1068.217206,-60.143085,-5466.86076,22
STEPHAN K,1014.165467,-40.809461,-5799.297427,19
SOMMER F,1174.529301,47.145734,-5649.612996,14
LEYVRAZ F,-755.462071,-457.230391,3817.971799,15
KRAUSE A,-1238.739706,-4773.074672,3075.973356,16
FRANK K,-1228.934331,-4878.424295,2845.675005,16
MASON D,-1271.569924,-4826.443765,2899.834532,16
TAYLOR W,-1102.618304,-4869.513482,3005.344647,16
KREE R,1909.647865,-1841.239752,2386.968109,14
VANDUYNHOVEN Y,-842.378593,2536.672003,-477.75317,15
KRETZSCHMAR M,-1176.062858,2853.026844,-343.624938,15
SEVERIJNEN A,-1190.062858,2803.026844,-316.624938,15
SIVAKUMAR D,-429.062858,-1143.973156,-1255.449461,17
UPFAL E,-523.038871,-1240.617477,-1471.487693,17
ZANETTE D,2137.302607,-1292.628474,-1422.361574,14
NAKAO H,2511.755187,371.954019,-2262.802496,14
KURAMOTO Y,2655.805414,731.242173,-1825.702173,16
MOON H,-2741.194586,207.242173,-630.485498,14
KWON O,-3019.614517,59.674165,-1075.171499,14
CORBACHO F,4226.385483,1090.674165,-2465.957082,16
LAGOFERNANDEZ L,4406.347017,1346.983001,-2162.901276,16
HUERTA R,4448.933551,1326.541362,-2181.883003,16
SIGUENZA J,4445.347017,1388.983001,-2196.914581,16
LAHTINEN J,427.347017,979.983001,317.388367,15
KASKI K,600.867654,757.718602,409.681398,18
MAXIE K,-4421.948759,-567.121785,502.840773,15
LAWNICZAK A,-4506.036979,-687.26716,560.706092,15
GERISCH A,-4471.036979,-668.26716,601.706092,15
HARRISON L,-2665.036979,-98.26716,-2576.308068,15
LEE L,-2128.51292,-42.232455,-2709.370419,15
MECHELLI A,-2656.128144,31.561449,-2499.705766,15
LEONE M,-469.51292,511.767545,-41.384503,16
ZECCHINA R,-753.150839,631.10809,288.530269,16
QUILICHINI P,-3714.150839,-2070.89191,-4016.520731,17
LEVANQUYEN M,-3584.308118,-2563.368591,-4086.620342,17
BERNARD C,-3518.580096,-2468.085714,-4016.45442,17
ESCLAPEZ M,-3593.908025,-2427.404212,-4119.105934,17
BENARI Y,-3828.576846,-1914.983339,-4261.10146,17
GOZLAN H,-3748.731393,-2022.057829,-4292.242686,17
CHEN G,-1844.898524,-2344.938784,309.438113,18
LI C,-1793.674152,-2066.418712,465.379834,14
HAUERT C,4760.325848,833.581288,402.771276,15
LIEBERMAN E,4728.817422,883.232932,-193.093931,15
NOWAK M,4656.817422,920.232932,-242.498858,16
ABERG Y,-324.182578,-378.767068,692.514139,16
ERNEUX T,808.847383,-1075.916247,-1051.120441,14
LI R,1324.057822,-1085.070556,-1168.373176,14
WAND H,-1790.942178,2323.929444,-407.993583,15
LI S,-2304.509074,2274.062716,-204.666292,15
OUYANG Q,-2273.509074,2249.062716,-244.569597,15
LAI Y,1580.490926,2558.062716,-1333.383745,19
LIU Z,1990.971661,2786.122664,-1641.262422,16
HOPPENSTEADT F,1934.971661,2830.122664,-1686.975068,16
YE N,2015.971661,2729.122664,-1608.569673,15
CAI X,243.028339,-1050.122664,-478.21173,14
LI W,170.217789,-649.272315,-689.22438,14
LI X,-2095.475582,-1956.919569,16.897959,14
LLOYD A,4579.903681,887.612364,259.704517,14
WINZELER E,1962.817422,654.232932,-72.715269,14
LOCKHART D,1817.945391,872.236138,173.413356,14
PAULS J,-4411.054609,-2707.763862,1501.250194,16
LOGOTHETIS N,-4247.862268,-3267.423552,1433.421463,16
AUGATH M,-4346.862268,-3174.423552,1473.432815,16
TRINATH T,-4336.862268,-3272.423552,1477.069839,16
OELTERMANN A,-4251.862268,-3191.423552,1496.421463,16
WHITE H,-2620.862268,4210.576448,-966.95961,23
LORRAIN F,-2610.883091,4263.173962,-640.398643,14
LU J,-1875.116909,-1823.173962,141.938423,16
YU X,-1774.674152,-2180.418712,540.851529,16
CHEN D,-1755.096319,-2043.387636,601.475167,16
LUSSEAU D,122.903681,-57.387636,588.6923,14
CHEN T,-1118.084691,-991.852667,-318.370523,14
LU W,-946.522761,-1181.230268,-293.998117,14
MACDONALD P,-402.088139,428.30688,3641.618965,15
MENZINGER M,1183.805738,-2505.209356,-698.192608,15
MACGRAW P,1453.364913,-2583.101575,-276.159767,14
PALSSON B,1194.519903,-878.997612,-757.004682,14
MAHADEVAN R,1341.994294,-589.912624,-1026.256938,14
ZENG A,-1794.342455,1123.466536,-1418.028167,14
MA H,-2212.825274,995.520514,-1116.858238,14
MANGAN S,1324.174726,-5176.479486,2429.522866,16
SEN P,2102.918664,3609.727744,5318.658719,20
MANNA S,2177.985513,3668.672533,5117.970857,17
RIGON R,-1650.014487,-36.327467,336.354982,16
GIACOMETTI A,-1720.160694,-167.103332,803.616925,16
RODRIGUEZITURBE I,-1567.078551,-142.613862,740.783333,16
MARODI M,285.921449,1269.386138,3646.001564,15
DOVIDIO F,343.237974,1274.28354,3031.89488,15
MARRO J,-1535.762026,1311.28354,955.113691,16
DICKMAN R,-1534.846196,1570.96661,1152.661383,14
MARTIN R,867.153804,770.96661,-5635.502069,16
ANDRAS P,868.755244,563.231218,-5362.521197,16
ZALIZNYAK A,427.244756,-131.231218,861.528338,15
MARTI A,993.319461,-147.509984,-389.918032,14
MASOLLER C,1057.803087,236.095146,-523.011956,14
BAHIANA M,1870.196913,53.904854,1159.403664,14
MASSUNAGA M,1875.975124,159.997251,1230.355684,14
AIHARA K,-3678.024876,-1682.002749,721.759675,14
MASUDA N,-3801.397251,-1855.470855,440.819578,16
MIWA H,-3883.397251,-1868.470855,422.819929,15
KONNO N,-3863.979711,-1881.359773,458.003867,15
MATTHEWS P,-104.397251,-316.470855,-69.789262,15
MIROLLO R,287.285846,-68.624238,-205.438433,15
VALLONE A,761.285846,2357.375762,-1278.829688,16
HASTINGS A,418.894898,-209.131272,-103.669943,15
MCCANN K,227.04243,-407.244391,-538.681008,15
HUXEL G,139.517491,-359.03975,-542.3756,15
MCGRAW P,1296.683481,-2554.706778,-721.074158,14
MEESTER R,4130.539856,-121.807057,4940.002953,14
MEHRING C,2105.91209,-2025.889517,5890.745517,16
HEHL U,2010.897949,-2172.914665,6112.213669,16
KUBO M,2035.462303,-2155.26515,6095.304549,16
DIESMANN M,1951.462303,-2200.26515,6109.295515,16
PERSSON O,-1061.537697,-102.26515,-1032.872881,14
MELIN G,-754.722304,-44.342713,-1461.530967,14
BELEW R,3815.752773,672.631071,-1385.743143,14
MENCZER F,3886.859693,256.871375,-1247.673507,16
PANT G,3896.859693,326.871375,-1278.282027,16
RUIZ M,3997.859693,282.871375,-1298.972213,16
SRINIVASAN P,3906.915866,254.307025,-1318.594695,16
FRISHMAN D,2011.859693,5222.871375,299.370469,20
MEWES H,2078.40098,5336.271184,379.491194,21
GULDENER U,1432.710239,5443.568321,274.035762,20
MANNHAUPT G,1416.59902,5229.728816,442.90024,20
MAYER K,1383.59902,5396.728816,563.599458,20
MOKREJS M,1565.300153,5286.154452,538.724954,20
MORGENSTERN B,1664.59902,5457.728816,555.886446,20
MUNSTERKOTTER M,2104.40098,5657.271184,614.113554,20
RUDD S,1940.40098,5650.271184,556.09976,20
WEIL B,1696.712929,5301.65499,415.503444,20
LEVITT R,1599.40098,-5532.728816,2380.64221,19
SHENORR S,1604.7472,-5438.994834,2126.96169,20
AYZENSHTAT I,1194.820395,-5398.316026,2662.136055,19
SHEFFER M,1082.306839,-5277.868065,2591.189945,19
LEVY W,-3378.179605,-270.316026,-138.809776,14
REED B,1201.711178,-1837.570424,-693.157177,14
MOLLOY M,914.921923,-1940.529537,-1172.355236,14
MONTOYA J,-240.078077,-131.529537,-322.355637,14
MOREIRA A,-677.816792,-677.790311,679.385529,15
